,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,Total_Pts
436,1463,Kobbie Mainoo,MUN,MID,7.0,0.0,1.88,0.0,2.4,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,2.08,0.0,2.18,0.0,0.0,2.14,0.0,1.31,2.05,2.26,0.0,2.16,0.0,2.0,1.38,2.02,25.81
437,1174,Philippe Coutinho,AVL,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,1283,Sven Botman,NEW,DEF,8.6,5.58,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,5.41,0.0,4.86,0.0,0.0,2.97,0.0,0.0,2.87,0.0,0.0,1.63,3.23,6.11,0.0,4.13,0.0,3.37,2.02,3.0,47.300000000000004
439,1905,Jurriën Timber,ARS,DEF,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,1.53,0.0,1.07,0.0,0.0,2.69,0.0,0.0,0.58,2.3,2.34,0.0,3.28,0.0,2.52,2.38,2.66,21.86
440,249,Anthony Knockaert,FUL,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,891,Sergi Canós,BRE,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,189,Vicente Guaita,CRY,GK,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,916,Max Aarons,BOU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1.65,0.0,0.0,1.62,0.0,0.0,0.0,1.5,0.0,1.31,1.34,1.31,0.0,0.83,0.0,1.6,0.34,1.12,14.219999999999999
444,844,Anthony Elanga,FOR,MID,7.2,4.27,0.0,0.0,0.0,3.54,0.0,0.0,4.15,0.0,4.12,0.0,4.6,0.0,0.0,0.0,0.0,3.75,4.27,0.0,0.0,3.69,0.0,3.24,0.0,4.04,0.0,4.17,0.0,3.72,47.56
445,866,Emi Buendía,AVL,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,182,Eberechi Eze,CRY,MID,8.2,1.08,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,4.53,0.0,4.72,0.0,0.0,3.66,0.0,0.0,0.0,4.12,0.0,5.35,3.58,4.51,0.0,4.72,0.0,4.63,1.49,4.34,50.120000000000005
447,137,Malang Sarr,CHE,DEF,7.3,0.48,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85
448,725,Danny Welbeck,BHA,FOR,7.5,4.42,0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.0,0.0,3.15,0.0,3.4,0.0,2.72,0.0,0.0,3.07,0.0,0.0,0.73,1.57,3.34,0.55,3.3,0.55,3.26,2.63,3.28,40.150000000000006
449,1230,Jefferson Lerma,CRY,MID,7.0,2.64,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.0,2.53,0.0,2.53,0.0,0.0,2.13,0.0,0.0,0.0,2.31,0.0,2.99,1.81,2.46,0.0,2.71,0.0,2.48,0.77,2.35,30.5
450,882,Mads Bech Sørensen,BRE,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,3470,Alejo Véliz,TOT,FOR,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,682,Thiago Alcántara,LIV,MID,7.7,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.79,0.0,0.62,0.0,0.0,0.58,0.0,0.14,0.55,0.54,0.0,0.56,0.0,0.57,0.46,0.61,6.370000000000001
453,671,Brandon Austin,TOT,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,683,Arijanet Muric,BUR,GK,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.21,0.0,0.0,0.2,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.16,0.0,0.18,0.0,0.16,0.0,0.23,1.51
455,3186,Dango Ouattara,BOU,MID,6.8,0.0,0.95,0.0,0.94,0.0,0.0,0.99,0.0,0.0,0.64,0.0,0.66,0.0,0.0,0.74,0.0,0.0,0.0,0.72,0.0,0.69,0.58,0.77,0.0,0.61,0.0,0.79,0.15,0.74,9.969999999999999
456,874,Charlie Goode,BRE,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,663,Ryan Fraser,NEW,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,694,Bertrand Traoré,AVL,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,878,Shandon Baptiste,BRE,MID,6.5,0.25,0.0,0.0,0.23,0.0,0.0,0.0,0.38,0.0,0.41,0.0,0.0,0.46,0.0,0.43,0.0,0.0,0.52,0.0,0.0,0.43,0.0,0.41,0.0,0.45,0.0,0.38,0.0,0.41,4.760000000000001
460,3493,Altay Bayındır,MUN,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.13,0.17,0.48
461,763,Jakub Moder,BHA,MID,6.7,0.61,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.23,0.0,0.21,0.0,0.0,0.23,0.0,0.0,0.05,0.11,0.21,0.03,0.2,0.03,0.17,0.14,0.18,3.4
462,936,Emmanuel Dennis,FOR,FOR,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,788,Andy Lonergan,EVE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,729,Terence Kongolo,FUL,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,1520,Matz Sels,FOR,GK,6.2,3.66,0.0,0.0,0.0,3.76,0.0,0.0,4.41,0.0,4.69,0.0,4.57,0.0,0.0,0.0,0.0,3.61,4.66,0.0,0.0,4.17,0.0,3.57,0.0,4.74,0.0,4.04,0.0,4.43,50.31
466,821,Thomas Mcgill,BHA,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,838,Jaden Philogene Bidace,AVL,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,852,Daniel Jebbison,SHU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,3481,Deivid Washington,CHE,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
470,1216,Dara Costelloe,BUR,FOR,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,3162,David Datro Fofana,BUR,FOR,6.9,0.0,4.22,0.0,0.0,3.17,0.0,0.0,3.8,0.0,0.0,0.0,3.86,0.0,0.0,2.92,0.0,0.0,3.39,0.0,0.0,3.31,0.0,3.0,0.0,3.82,0.0,2.97,0.0,3.81,38.27
472,3591,Tawanda Chirewa,WOL,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,3217,Lewis Miley,NEW,MID,6.5,2.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,1.97,0.0,2.06,0.0,0.0,1.96,0.0,0.0,2.33,0.0,0.0,0.98,1.43,2.05,0.0,1.51,0.0,1.32,0.69,0.99,20.78
474,257,Marcus Bettinelli,CHE,GK,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,1401,Mikkel Damsgaard,BRE,MID,6.9,0.62,0.0,0.0,0.56,0.0,0.0,0.0,0.76,0.0,0.76,0.0,0.0,0.81,0.0,0.78,0.0,0.0,0.82,0.0,0.0,0.8,0.0,0.72,0.0,0.82,0.0,0.74,0.0,0.75,8.94
476,245,Marek Rodák,FUL,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,378,Tommy Doyle,WOL,MID,7.2,0.46,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.73,0.0,0.0,0.78,0.0,0.0,0.75,0.0,0.0,0.19,0.79,0.72,0.0,0.0,0.0,0.64,0.54,0.61,7.36
478,235,Jean-Philippe Gbamin,EVE,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,229,André Gomes,EVE,MID,7.1,0.37,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.54,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.54,0.6,0.49,0.58,0.0,0.56,0.0,0.64,0.05,0.49,6.32
480,198,Jaïro Riedewald,CRY,MID,6.6,0.14,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.17,0.0,0.0,0.16,0.0,0.0,0.0,0.19,0.0,0.22,0.15,0.18,0.0,0.15,0.0,0.0,0.0,0.0,1.65
481,232,Tom Davies,SHU,MID,6.6,0.0,0.0,0.48,0.59,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.64,0.0,0.57,0.0,0.52,0.0,0.0,0.66,0.4,0.56,0.0,0.65,0.0,0.58,0.17,0.7,7.150000000000001
482,1319,Moussa Niakhate,FOR,DEF,6.6,1.79,0.0,0.0,0.0,1.47,0.0,0.0,1.78,0.0,1.87,0.0,1.73,0.0,0.0,0.0,0.0,1.15,2.43,0.0,0.0,1.86,0.0,1.05,0.0,2.44,0.0,1.94,0.0,2.1,21.610000000000003
483,75,Steven Alzate,BHA,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,38,Kortney Hause,AVL,DEF,7.1,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27
485,3666,Maxime Estève,BUR,DEF,6.7,0.0,3.15,0.0,0.0,1.85,0.0,0.0,2.43,0.0,1.2,0.0,2.71,0.0,0.0,1.63,0.0,0.0,2.02,0.0,0.0,2.4,0.0,1.27,0.0,1.96,0.0,1.16,0.0,2.85,24.63
486,33,Cédric Soares,ARS,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,3508,Nicolás Domínguez,FOR,MID,7.5,3.38,0.0,0.0,0.0,2.5,0.0,0.0,2.95,0.0,2.87,0.0,2.69,0.0,0.0,0.0,0.0,2.58,2.56,0.0,0.0,2.51,0.0,2.3,0.0,2.68,0.0,2.91,0.0,2.48,32.41
488,265,Tom Cairney,FUL,MID,6.7,2.69,0.0,0.0,1.51,0.0,0.0,0.0,1.48,0.0,1.8,0.0,1.59,0.0,0.0,1.51,0.0,0.0,1.69,0.0,0.0,0.36,0.12,1.65,0.0,1.48,0.0,1.25,0.91,1.5,19.54
489,3151,Facundo Buonanotte,BHA,MID,7.0,3.46,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,2.53,0.0,2.15,0.0,2.11,0.0,0.0,1.94,0.0,0.0,0.49,1.03,2.13,0.35,2.23,0.37,2.14,1.72,2.01,27.93
490,225,Séamus Coleman,EVE,DEF,7.5,0.45,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.52,0.67,0.42,0.56,0.0,0.68,0.0,0.73,0.05,0.42,6.339999999999999
491,3435,James McConnell,LIV,FOR,6.6,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
492,1034,Kaide Gordon,LIV,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,607,Conor Coventry,WHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,3394,Luke Berry,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,586,Darren Randolph,BOU,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,553,Ryan Sessegnon,TOT,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,549,Tanguy Ndombele,TOT,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,532,Japhet Tanganga,TOT,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,529,Dele Alli,EVE,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.23,0.0,0.21,0.02,0.16,0.81
500,524,Michael Obafemi,BUR,FOR,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,3456,Willy Kambwala,MUN,DEF,7.2,0.0,0.33,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03
502,966,Konstantinos Mavropanos,WHU,DEF,7.3,0.8,0.0,0.0,0.0,1.19,0.0,0.0,0.0,1.05,0.78,0.0,0.99,0.0,0.0,1.08,0.0,0.0,1.22,0.0,0.0,1.21,0.0,0.85,0.0,0.83,0.0,1.51,0.0,0.5,12.01
503,3465,Amadou Diallo,NEW,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,1046,Trevoh Chalobah,CHE,DEF,7.9,0.8,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.31,0.0,0.32,0.0,0.0,0.0,0.24,0.04,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93
505,507,Fraser Forster,TOT,GK,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.04,0.0,0.0,0.0,0.0,0.0,0.21000000000000002
506,1245,Ryan Christie,BOU,MID,6.7,0.0,3.25,0.0,3.69,0.0,0.0,3.79,0.0,0.0,3.02,0.0,3.11,0.0,0.0,2.96,0.0,0.0,0.0,2.87,0.0,2.84,2.27,2.99,0.0,2.57,0.0,2.89,0.6,2.94,39.79
507,463,Jonjo Shelvey,FOR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,444,Mark Gillespie,NEW,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,2214,Rhys Norrington-Davies,SHU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,3642,Radu Drăgușin,TOT,DEF,7.6,1.2,0.0,0.0,0.0,0.68,0.0,0.0,0.69,0.0,0.73,0.0,0.63,0.0,0.0,0.0,0.0,0.9,0.57,0.0,0.0,0.12,0.26,0.61,0.14,0.48,0.14,1.01,0.54,0.95,9.649999999999999
511,3507,Mike Trésor,BUR,MID,7.0,0.0,0.92,0.0,0.0,0.7,0.0,0.0,0.88,0.0,1.0,0.0,0.95,0.0,0.0,0.81,0.0,0.0,0.89,0.0,0.0,0.93,0.0,0.84,0.0,1.04,0.0,0.87,0.0,0.91,10.739999999999998
512,3661,Rodrigo Ribeiro,FOR,FOR,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,3385,Fred Onyedinma,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,1466,Yehor Yarmoliuk,BRE,MID,6.6,0.18,0.0,0.0,0.23,0.0,0.0,0.0,0.3,0.0,0.32,0.0,0.0,0.39,0.0,0.38,0.0,0.0,0.41,0.0,0.0,0.4,0.0,0.41,0.0,0.38,0.0,0.36,0.0,0.44,4.2
515,1250,Fabio Vieira,ARS,MID,7.8,0.0,0.0,0.31,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.46,0.0,0.38,0.0,0.0,0.41,0.0,0.0,0.1,0.44,0.37,0.0,0.48,0.0,0.41,0.33,0.51,4.81
516,3201,Daniel Bentley,WOL,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.04,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41000000000000003
517,3431,Yasser Larouci,SHU,DEF,6.8,0.0,0.0,1.07,1.24,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.45,0.0,1.37,0.0,0.99,0.0,0.0,1.81,0.57,0.75,0.0,1.68,0.0,1.2,0.27,1.28,14.149999999999999
518,352,Rhian Brewster,SHU,FOR,6.6,0.0,0.0,1.17,1.13,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,1.0,0.0,1.15,0.0,0.92,0.0,0.0,1.22,0.68,1.08,0.0,1.2,0.0,1.02,0.3,1.18,13.5
519,640,Adama Traoré,FUL,MID,7.3,0.52,0.0,0.0,0.61,0.0,0.0,0.0,0.74,0.0,0.79,0.0,0.78,0.0,0.0,0.76,0.0,0.0,0.72,0.0,0.0,0.17,0.05,0.75,0.0,0.76,0.0,0.64,0.47,0.83,8.589999999999998
520,3474,Youssef Chermiti,EVE,FOR,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,1074,Lewis Dobbin,EVE,FOR,6.5,0.19,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.17,0.19,0.15,0.18,0.0,0.19,0.0,0.0,0.0,0.15,1.7899999999999998
522,1264,Malcolm Ebiowei,CRY,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,1450,Boubacar Traoré,WOL,MID,6.7,0.17,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.33,0.0,0.0,0.41,0.0,0.0,0.38,0.0,0.0,0.1,0.39,0.32,0.0,0.47,0.0,0.32,0.27,0.29,3.9399999999999995
524,915,Andrew Omobamidele,FOR,DEF,6.8,0.44,0.0,0.0,0.0,0.4,0.0,0.0,0.66,0.0,0.58,0.0,0.72,0.0,0.0,0.0,0.0,0.51,0.73,0.0,0.0,0.62,0.0,0.51,0.0,0.81,0.0,0.78,0.0,0.74,7.499999999999999
525,453,Emil Krafth,NEW,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,2139,Gio Reyna,FOR,MID,7.4,0.44,0.0,0.0,0.0,0.5,0.0,0.0,0.63,0.0,0.64,0.0,0.71,0.0,0.0,0.0,0.0,0.65,0.76,0.0,0.0,0.69,0.0,0.66,0.0,0.75,0.0,0.75,0.0,0.79,7.97
527,862,Tim Iroegbunam,AVL,MID,6.6,0.3,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.36,0.41,0.0,0.0,0.34,0.0,0.49,0.0,0.0,0.35,0.0,0.0,0.46,0.0,0.44,0.0,0.37,0.0,0.45,0.0,0.43,4.72
528,1387,Chris Richards,CRY,DEF,7.0,2.64,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,3.36,0.0,3.29,0.0,0.0,1.92,0.0,0.0,0.0,1.93,0.0,3.8,2.0,3.15,0.0,2.9,0.0,3.36,0.81,2.92,36.510000000000005
