,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,Total_Pts
309,138,Timo Werner,TOT,FOR,8.2,3.41,0.0,0.0,2.88,0.0,2.35,0.0,1.87,0.0,0.0,0.0,0.0,2.37,1.93,0.0,0.0,0.38,0.82,1.78,0.45,1.81,0.45,2.57,1.63,2.33,27.03
310,3398,Cauley Woodrow,LUT,FOR,6.6,0.0,0.0,1.51,1.55,0.0,0.41,0.0,0.0,0.38,0.0,0.51,0.0,0.0,0.36,0.0,0.0,0.34,0.0,0.32,0.0,0.35,0.0,0.32,0.0,0.35,6.4
311,3461,Calvin Bassey,FUL,DEF,7.5,0.0,0.0,0.0,2.33,0.0,5.11,0.0,4.16,0.0,0.0,2.98,0.0,0.0,4.06,0.0,0.0,0.44,0.14,4.77,0.0,3.13,0.0,1.44,1.14,3.76,33.46
312,542,Serge Aurier,FOR,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,1160,Jarrell Quansah,LIV,DEF,7.0,1.22,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.75,0.0,0.52,0.0,0.0,0.75,0.0,0.16,0.64,0.66,0.0,0.61,0.0,0.55,0.48,0.73,7.600000000000001
314,3505,Jean-Ricner Bellegarde,WOL,MID,6.6,0.0,0.0,0.0,0.0,0.0,2.22,0.0,2.18,0.0,0.0,2.3,0.0,0.0,1.33,0.0,0.0,0.24,1.07,1.23,0.0,0.93,0.0,1.05,0.84,0.91,14.300000000000002
315,3363,Bart Verbruggen,BHA,GK,6.9,4.33,0.0,0.0,0.0,0.0,0.0,2.65,0.0,3.08,0.0,2.65,0.0,0.0,3.37,0.0,0.0,0.66,1.59,3.18,0.49,3.19,0.5,2.76,2.48,3.12,34.050000000000004
316,189,Vicente Guaita,CRY,GK,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,129,Chris Wood,FOR,FOR,7.2,0.65,0.0,0.0,1.19,0.0,1.35,0.0,1.47,0.0,0.0,0.0,0.0,1.32,1.47,0.0,0.0,1.37,0.0,1.22,0.0,1.52,0.0,1.47,0.0,1.34,14.370000000000001
318,588,Michail Antonio,WHU,FOR,7.7,1.17,0.0,0.0,0.0,1.37,1.2,0.0,1.43,0.0,0.0,1.37,0.0,0.0,1.37,0.0,0.0,1.22,0.0,1.24,0.0,1.22,0.0,1.72,0.0,1.15,14.460000000000003
319,1174,Philippe Coutinho,AVL,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,149,Ben Chilwell,CHE,DEF,8.5,0.0,0.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,3.35,0.0,3.97,0.0,0.0,0.0,3.72,0.55,1.97,2.5,1.06,3.69,1.09,3.07,2.6,3.68,35.300000000000004
321,168,Conor Gallagher,CHE,MID,7.8,0.0,2.25,0.0,0.0,0.0,3.86,0.0,0.0,0.0,3.9,0.0,4.06,0.0,0.0,0.0,3.83,0.67,2.7,3.1,1.24,4.17,1.18,3.43,3.11,3.94,41.44
322,374,João Cancelo,MCI,DEF,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,307,Harvey Barnes,NEW,MID,8.3,0.0,1.72,0.0,0.0,0.0,2.67,0.0,2.59,0.0,0.0,2.0,0.0,0.0,2.76,0.0,0.0,1.22,1.72,2.95,0.0,2.16,0.0,2.05,1.01,1.66,24.510000000000005
324,438,Aaron Wan-Bissaka,MUN,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.96,0.0,1.83,0.0,0.0,2.87,0.0,1.58,3.6,3.6,0.0,2.62,0.0,1.68,1.43,1.57,22.44
325,728,Robin Olsen,AVL,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,654,Ola Aina,FOR,DEF,6.7,1.48,0.0,0.0,3.03,0.0,3.11,0.0,2.86,0.0,0.0,0.0,0.0,1.62,2.91,0.0,0.0,2.21,0.0,1.55,0.0,2.94,0.0,2.39,0.0,2.67,26.770000000000003
327,853,Valentino Livramento,NEW,DEF,8.3,0.0,2.11,0.0,0.0,0.0,4.11,0.0,3.4,0.0,0.0,2.16,0.0,0.0,1.69,0.0,0.0,0.75,1.4,2.46,0.0,1.92,0.0,1.78,0.9,1.36,24.04
328,844,Anthony Elanga,FOR,MID,7.2,3.57,0.0,0.0,4.2,0.0,4.02,0.0,4.49,0.0,0.0,0.0,0.0,3.7,4.34,0.0,0.0,3.61,0.0,3.25,0.0,4.07,0.0,4.17,0.0,3.81,43.230000000000004
329,291,Jack Harrison,EVE,MID,7.7,0.0,0.0,0.0,0.0,0.0,3.29,0.0,3.26,0.0,0.0,3.5,0.0,0.0,0.0,0.0,3.12,3.53,2.81,3.38,0.0,3.41,0.0,3.75,0.31,2.64,33.0
330,530,Davinson Sánchez,TOT,DEF,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,297,Kalvin Phillips,WHU,MID,7.1,0.86,0.0,0.0,0.0,1.2,1.38,0.0,1.3,0.0,0.0,1.19,0.0,0.0,1.27,0.0,0.0,1.07,0.0,0.95,0.0,0.97,0.0,1.16,0.0,0.0,11.35
332,711,Elliot Anderson,NEW,MID,6.5,0.0,0.4,0.0,0.0,0.0,0.82,0.0,0.93,0.0,0.0,0.84,0.0,0.0,1.08,0.0,0.0,0.56,0.8,1.26,0.0,0.86,0.0,0.65,0.33,0.41,8.940000000000001
333,1001,Michael Olise,CRY,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,2.87,1.88,3.65,0.0,3.94,0.0,3.77,1.14,3.75,21.97
334,10,Rob Holding,CRY,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.91,0.0,1.15,0.29,0.74,3.63
335,1778,Wataru Endo,LIV,MID,7.3,2.3,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,2.93,0.0,2.26,0.0,0.0,1.74,0.0,0.39,1.55,1.71,0.0,1.56,0.0,1.52,1.2,1.5,21.009999999999998
336,606,Angelo Ogbonna,WHU,DEF,6.9,0.24,0.0,0.0,0.0,0.17,0.23,0.0,0.25,0.0,0.0,0.33,0.0,0.0,0.39,0.0,0.0,0.34,0.0,0.31,0.0,0.28,0.0,0.45,0.0,0.28,3.2700000000000005
337,1847,Edson Álvarez,WHU,MID,7.1,2.68,0.0,0.0,0.0,2.24,1.34,0.0,1.63,0.0,0.0,1.74,0.0,0.0,1.98,0.0,0.0,2.46,0.0,2.62,0.0,2.67,0.0,2.87,0.0,2.33,24.560000000000002
338,443,Isaac Hayden,NEW,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,428,Eric Bailly,MUN,DEF,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,421,Brandon Williams,MUN,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,386,Aymeric Laporte,MCI,DEF,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,646,Kai Havertz,ARS,MID,9.2,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,4.89,0.0,3.21,0.0,0.0,3.69,0.0,0.0,0.86,3.79,3.38,0.0,4.14,0.0,3.33,2.75,4.03,36.72
343,1438,Sasa Kalajdzic,WOL,FOR,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,175,Mateo Kovačić,MCI,MID,8.3,1.25,0.0,0.0,0.0,0.0,0.0,1.22,0.0,1.33,0.0,1.64,0.0,0.0,1.57,0.0,0.0,0.29,1.23,1.43,0.0,1.55,0.0,1.46,1.11,2.04,16.119999999999997
345,740,Folarin Balogun,ARS,FOR,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,262,Aleksandar Mitrović,FUL,FOR,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,866,Emi Buendía,AVL,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,3634,Ben Brereton,SHU,FOR,7.2,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,2.18,0.0,2.55,0.0,2.14,0.0,0.0,2.76,1.56,2.23,0.0,2.66,0.0,2.22,0.66,2.62,24.36
349,206,James Tomkins,CRY,DEF,6.5,0.0,0.0,0.0,0.0,0.0,1.04,0.0,1.05,0.0,0.0,0.77,0.0,0.0,0.0,0.71,0.0,1.17,0.67,0.96,0.0,0.57,0.0,0.31,0.08,0.0,7.33
350,11,Joe Willock,NEW,MID,7.6,0.0,2.79,0.0,0.0,0.0,3.28,0.0,3.15,0.0,0.0,2.76,0.0,0.0,3.33,0.0,0.0,1.56,2.27,3.57,0.0,2.57,0.0,2.06,1.06,1.53,29.93
351,1284,Scott McKenna,FOR,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,408,Diogo Dalot,MUN,DEF,8.2,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2.22,0.0,2.48,0.0,0.0,3.16,0.0,1.77,4.26,4.47,0.0,3.39,0.0,2.21,2.13,1.89,30.68
353,3403,Amari'i Bell,LUT,DEF,7.1,0.0,0.0,0.48,1.31,0.0,1.56,0.0,0.0,1.11,0.0,3.29,0.0,0.0,0.6,0.0,0.0,2.78,0.0,2.86,0.0,3.11,0.0,2.7,0.0,2.98,22.779999999999998
354,342,Adrián,LIV,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,311,Demarai Gray,EVE,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,1085,Raphaël Varane,MUN,DEF,8.3,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,1.7,0.0,1.94,0.0,0.0,1.97,0.0,1.22,2.56,3.0,0.0,2.2,0.0,1.74,1.48,1.59,21.68
357,1111,Connor Roberts,BUR,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,545,Eric Dier,TOT,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,3390,Mads Juel Andersen,LUT,DEF,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.67,0.0,0.85,0.0,1.06,2.85
360,1113,Emerson,TOT,DEF,7.9,0.69,0.0,0.0,0.31,0.0,0.56,0.0,0.44,0.0,0.0,0.0,0.0,0.59,0.47,0.0,0.0,0.09,0.2,0.48,0.11,0.38,0.1,0.75,0.42,0.66,6.249999999999999
361,1230,Jefferson Lerma,CRY,MID,7.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,2.52,0.0,0.0,2.15,0.0,0.0,0.0,2.27,0.0,3.02,1.77,2.52,0.0,2.7,0.0,2.51,0.75,2.37,25.150000000000002
362,1231,Lloyd Kelly,BOU,DEF,6.7,0.0,0.0,0.63,0.0,0.0,3.28,0.0,3.51,0.0,0.0,2.79,0.0,0.0,0.0,2.36,0.0,1.84,2.05,2.22,0.0,1.17,0.0,2.61,0.54,1.7,24.7
363,2319,Ben Doak,LIV,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,473,Ben Osborn,SHU,MID,6.7,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,1.0,0.0,1.08,0.0,0.9,0.0,0.0,1.18,0.73,1.0,0.0,1.1,0.0,1.07,0.32,1.15,10.610000000000001
365,471,Wes Foderingham,SHU,GK,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.17,0.0,0.16,0.0,0.0,0.23,0.11,0.22,0.0,0.3,0.0,0.24,0.07,0.21,1.86
366,19,Kieran Tierney,ARS,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,3466,Matheus França,CRY,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,1934,Jakub Kiwior,ARS,DEF,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,2.33,0.0,1.21,0.0,0.0,1.06,0.0,0.0,0.28,1.12,1.04,0.0,1.47,0.0,1.07,0.98,1.4,13.920000000000002
369,1316,Pape Matar Sarr,TOT,MID,6.5,1.76,0.0,0.0,1.76,0.0,2.05,0.0,1.72,0.0,0.0,0.0,0.0,2.1,1.78,0.0,0.0,0.36,0.78,1.66,0.41,1.43,0.35,2.1,1.46,2.14,21.860000000000003
370,727,Nathaniel Clyne,CRY,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.62,0.0,0.0,0.52,0.0,0.0,0.0,0.47,0.0,0.7,0.42,0.64,0.0,0.52,0.0,0.43,0.11,0.29,5.3
371,430,Andreas Pereira,FUL,MID,7.9,0.0,0.0,0.0,3.22,0.0,3.18,0.0,3.13,0.0,0.0,2.97,0.0,0.0,3.03,0.0,0.0,0.72,0.23,3.14,0.0,2.91,0.0,2.5,1.91,3.24,30.18
372,3668,Adam Wharton,CRY,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.98,0.0,0.0,0.83,0.0,0.0,0.0,0.88,0.0,0.84,0.56,0.79,0.0,0.74,0.0,0.64,0.19,0.55,7.880000000000001
373,713,Carlos Vinícius,FUL,FOR,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,103,Jack Cork,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,3367,Ameen Al-Dakhil,BUR,DEF,6.6,0.21,0.0,0.0,0.4,0.0,0.32,0.0,0.54,0.0,0.0,0.35,0.0,0.0,0.38,0.0,0.0,0.47,0.0,0.36,0.0,0.46,0.0,0.34,0.0,0.59,4.42
376,335,Youri Tielemans,AVL,MID,8.1,3.79,0.0,0.0,0.0,3.63,3.6,0.0,0.0,2.48,0.0,3.32,0.0,0.0,2.54,0.0,0.0,3.79,0.0,3.61,0.0,3.0,0.0,3.33,0.0,3.24,36.33
377,1110,Marc Cucurella,CHE,DEF,8.3,0.0,2.88,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.7,0.0,0.84,0.0,0.0,0.0,0.63,0.09,0.37,0.44,0.18,0.56,0.18,0.55,0.47,0.56,9.400000000000002
378,161,Ian Maatsen,CHE,MID,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,399,Raheem Sterling,CHE,MID,8.7,0.0,4.31,0.0,0.0,0.0,4.17,0.0,0.0,0.0,3.81,0.0,3.71,0.0,0.0,0.0,3.74,0.67,2.61,2.9,1.27,3.81,1.32,3.24,3.19,3.55,42.3
380,3432,Bénie Adama Traore,SHU,FOR,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,3412,Sandro Tonali,NEW,MID,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,3420,Andre Brooks,SHU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.52,0.0,0.55,0.0,0.49,0.0,0.0,0.64,0.4,0.56,0.0,0.63,0.0,0.55,0.16,0.65,5.750000000000001
383,3382,Dominik Szoboszlai,LIV,MID,9.0,2.79,0.0,0.0,0.0,0.0,0.0,3.46,0.0,0.0,4.82,0.0,3.5,0.0,0.0,3.72,0.0,0.76,3.11,3.69,0.0,3.13,0.0,2.81,2.36,3.42,37.57
384,1286,Joe Worrall,FOR,DEF,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,425,Luke Shaw,MUN,DEF,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.51
386,1579,Luca Koleosho,BUR,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58
387,36,Tyrone Mings,AVL,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,1889,Arnaut Danjuma,EVE,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.4,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.99,1.2,0.94,1.14,0.0,1.25,0.0,1.39,0.11,0.88,9.29
389,1378,Harry Toffolo,FOR,DEF,6.6,0.65,0.0,0.0,0.71,0.0,0.76,0.0,0.92,0.0,0.0,0.0,0.0,0.59,0.93,0.0,0.0,0.79,0.0,0.6,0.0,0.86,0.0,0.79,0.0,0.9,8.5
390,1377,Rico Lewis,MCI,DEF,7.0,0.46,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.63,0.0,0.72,0.0,0.0,0.8,0.0,0.0,0.15,0.64,0.78,0.0,0.96,0.0,0.85,0.62,0.88,7.95
391,1364,Lisandro Martínez,MUN,DEF,8.5,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.89,0.0,1.6,0.0,0.0,2.6,0.0,1.5,3.8,3.93,0.0,3.28,0.0,1.98,2.25,1.75,24.220000000000002
392,1411,Casemiro,MUN,MID,8.1,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,3.79,0.0,3.98,0.0,0.0,4.1,0.0,2.32,4.07,4.0,0.0,4.37,0.0,3.46,2.61,3.56,39.74
393,1252,Matt Turner,FOR,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.22,0.0,0.0,0.0,0.2,0.5900000000000001
394,429,Victor Lindelöf,MUN,DEF,7.9,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,1.55,0.0,1.59,0.0,0.0,0.86,0.0,0.56,1.1,1.22,0.0,0.8,0.0,0.5,0.39,0.42,11.520000000000001
395,1097,Evan Ferguson,BHA,FOR,7.8,3.97,0.0,0.0,0.0,0.0,0.0,2.09,0.0,2.2,0.0,1.81,0.0,0.0,1.91,0.0,0.0,0.47,1.01,2.21,0.36,2.17,0.35,1.9,1.62,2.23,24.300000000000004
396,1905,Jurriën Timber,ARS,DEF,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,1.78,0.0,1.36,0.0,0.0,2.94,0.0,0.0,0.75,2.97,2.41,0.0,3.64,0.0,2.53,2.36,3.47,24.93
397,1408,Matheus Nunes,MCI,MID,7.6,0.57,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.86,0.0,0.86,0.0,0.0,0.94,0.0,0.0,0.19,0.79,0.87,0.0,0.98,0.0,0.86,0.68,1.03,9.31
398,709,Wesley Fofana,CHE,DEF,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,1441,Idrissa Gana Gueye,EVE,MID,7.4,0.0,0.0,0.0,0.0,0.0,2.53,0.0,2.23,0.0,0.0,2.18,0.0,0.0,0.0,0.0,2.46,2.02,2.11,2.08,0.0,2.56,0.0,2.3,0.23,2.19,22.89
400,1463,Kobbie Mainoo,MUN,MID,7.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,2.1,0.0,2.21,0.0,0.0,2.15,0.0,1.26,2.0,2.19,0.0,2.14,0.0,2.0,1.34,2.04,21.419999999999998
401,3387,Reece Burke,LUT,DEF,6.6,0.0,0.0,2.09,2.69,0.0,0.63,0.0,0.0,0.49,0.0,1.28,0.0,0.0,0.58,0.0,0.0,1.24,0.0,1.07,0.0,1.06,0.0,0.66,0.0,0.82,12.610000000000001
402,321,Jonny Evans,MUN,DEF,7.7,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.51,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7200000000000002
403,1242,Chris Mepham,BOU,DEF,6.7,0.0,0.0,3.62,0.0,0.0,1.18,0.0,1.0,0.0,0.0,0.71,0.0,0.0,0.0,0.42,0.0,0.38,0.36,0.46,0.0,0.31,0.0,0.47,0.1,0.36,9.370000000000001
404,3231,Moussa Diaby,AVL,MID,8.1,1.45,0.0,0.0,0.0,1.09,1.37,0.0,0.0,0.86,0.0,1.46,0.0,0.0,0.97,0.0,0.0,1.5,0.0,1.43,0.0,1.12,0.0,1.31,0.0,1.09,13.65
405,613,Łukasz Fabiański,WHU,GK,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.17,0.0,0.16,0.0,0.23,0.0,0.18,0.9299999999999999
406,715,Vladimír Coufal,WHU,DEF,7.4,3.73,0.0,0.0,0.0,2.78,1.64,0.0,2.34,0.0,0.0,2.7,0.0,0.0,2.99,0.0,0.0,2.81,0.0,1.87,0.0,1.85,0.0,3.74,0.0,0.81,27.26
407,886,Ethan Pinnock,BRE,DEF,7.9,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,1.42,0.0,1.79,0.0,0.0,5.04,0.0,0.0,3.72,0.0,3.32,0.0,3.82,0.0,3.33,0.0,3.03,26.32
408,3269,Auston Trusty,SHU,DEF,6.5,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.43,0.0,1.95,0.0,1.26,0.0,0.0,2.94,0.73,0.92,0.0,2.65,0.0,1.62,0.31,1.88,17.05
409,458,Sean Longstaff,NEW,MID,7.2,0.0,3.01,0.0,0.0,0.0,3.74,0.0,3.35,0.0,0.0,2.74,0.0,0.0,3.29,0.0,0.0,1.61,2.36,3.59,0.0,2.75,0.0,2.83,1.5,2.42,33.19
410,445,Jacob Murphy,NEW,MID,7.0,0.0,1.78,0.0,0.0,0.0,2.18,0.0,2.12,0.0,0.0,1.75,0.0,0.0,2.39,0.0,0.0,1.1,1.56,2.61,0.0,1.89,0.0,1.99,0.99,1.62,21.979999999999997
411,718,Ben Godfrey,EVE,DEF,7.1,0.0,0.0,0.0,0.0,0.0,2.33,0.0,1.7,0.0,0.0,2.61,0.0,0.0,0.0,0.0,1.85,2.54,1.54,2.22,0.0,2.23,0.0,2.98,0.17,1.44,21.610000000000003
412,1689,Christopher Nkunku,CHE,FOR,9.4,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,1.78,0.0,2.09,0.0,0.0,0.0,3.96,0.7,2.75,3.21,1.42,4.0,1.37,3.42,3.38,4.04,33.15
413,3460,Jacob Bruun Larsen,BUR,MID,7.0,1.32,0.0,0.0,1.65,0.0,1.45,0.0,1.61,0.0,0.0,1.31,0.0,0.0,1.55,0.0,0.0,1.51,0.0,1.25,0.0,1.59,0.0,1.38,0.0,1.58,16.200000000000003
