,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,MD_30_Pts,MD_31_Pts,MD_32_Pts,MD_33_Pts,MD_34_Pts,MD_35_Pts,MD_36_Pts,Total_Pts
78,1396,Neto,BOU,GK,6.6,0.0,5.09,0.0,4.11,0.0,0.0,3.61,0.0,0.0,0.0,0.0,3.59,0.0,0.0,0.0,4.73,0.0,1.05,5.47,2.63,0.0,1.08,0.0,4.9,4.87,0.0,4.78,0.53,4.51,4.01,2.74,4.51,3.61,4.48,1.94,3.86,76.1
79,340,Joe Gomez,LIV,DEF,8.2,0.0,2.15,0.0,2.21,0.0,0.0,1.05,0.0,0.0,0.0,1.48,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.05,0.99,0.0,1.37,0.97,0.0,1.21,0.47,0.84,1.06,1.04,0.96,0.76,1.28,19.770000000000003
80,1069,Leon Bailey,AVL,MID,7.8,2.93,0.0,0.0,0.0,2.91,0.0,2.5,0.0,0.0,0.0,0.0,3.14,0.0,0.0,2.65,0.0,0.0,0.0,3.07,0.0,0.0,0.0,1.72,3.11,0.0,1.98,2.95,0.0,2.2,3.07,0.67,2.81,2.39,2.58,0.23,2.42,43.33
81,35,Matty Cash,AVL,DEF,7.7,2.2,0.0,0.0,0.0,3.2,0.0,2.59,0.0,0.0,0.0,0.0,3.42,0.0,0.0,2.14,0.0,0.0,0.0,2.09,0.0,0.0,0.0,1.35,2.58,0.0,0.94,2.11,0.0,1.16,1.96,0.39,1.66,1.22,1.39,0.14,1.51,32.050000000000004
82,504,Nathan Redmond,BUR,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,344,Kostas Tsimikas,LIV,DEF,7.2,0.0,0.0,0.0,0.48,0.0,0.0,0.62,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.03,0.53,0.0,0.61,0.49,0.0,0.65,0.26,0.46,0.58,0.58,0.53,0.42,0.69,8.760000000000002
84,581,Dara O'Shea,BUR,DEF,6.7,3.45,0.0,0.0,0.25,0.0,0.0,1.81,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,3.26,0.0,0.0,2.44,0.0,0.0,2.99,0.0,1.14,3.77,0.0,2.04,0.0,2.24,3.04,0.0,1.27,2.18,1.0,0.0,3.69,36.75
85,1659,Rasmus Højlund,MUN,FOR,9.1,0.0,4.62,0.0,0.0,3.17,0.0,0.0,3.67,0.0,0.0,0.0,4.4,0.0,0.0,0.0,2.62,0.0,0.0,4.16,0.0,0.0,0.91,0.0,3.31,0.0,3.23,3.4,0.0,3.41,3.5,0.42,3.97,3.05,3.09,2.92,3.01,56.86000000000001
86,719,Joachim Andersen,CRY,DEF,7.8,2.38,0.0,0.0,0.0,0.0,3.15,0.0,0.0,4.05,0.0,0.0,5.29,0.0,0.0,2.14,0.0,0.0,0.0,4.76,0.0,0.0,0.54,0.0,3.96,3.41,0.0,1.71,0.0,1.52,4.92,0.28,3.4,3.34,4.26,1.93,2.95,53.989999999999995
87,167,Thiago Silva,CHE,DEF,8.5,0.0,5.87,0.0,0.0,0.0,4.4,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,2.45,0.0,0.0,0.95,0.0,4.14,0.0,2.78,3.75,0.0,3.28,1.79,0.71,1.95,3.59,2.9,2.03,2.8,48.550000000000004
88,130,Josh Brownhill,BUR,MID,7.1,3.28,0.0,0.0,2.68,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,3.31,0.0,0.0,3.08,0.0,0.0,2.97,0.0,2.77,3.25,0.0,2.72,0.0,2.92,2.81,0.0,2.66,2.93,2.65,0.0,3.09,46.66
89,1002,Ibrahima Konaté,LIV,DEF,9.0,0.0,3.49,0.0,6.63,0.0,0.0,5.07,0.0,0.0,0.0,6.69,0.0,0.0,0.0,5.69,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.27,4.4,0.0,6.5,4.54,0.0,5.92,2.17,4.26,5.74,3.85,3.41,3.63,6.17,81.57999999999998
90,1744,Kudus Mohammed,WHU,MID,8.1,0.0,3.89,0.0,0.0,3.55,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,3.51,3.24,0.0,0.0,0.0,3.56,0.0,0.0,0.0,2.24,3.02,3.54,0.0,3.21,0.0,3.57,3.13,0.88,3.29,3.2,3.96,0.31,2.49,53.85000000000001
91,171,Reece James,CHE,DEF,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,1.8,2.46,0.99,2.69,4.26,3.41,2.88,3.81,23.5
92,2079,Pau Torres,AVL,DEF,8.1,0.0,0.0,0.0,0.0,0.45,0.0,2.1,0.0,0.0,0.0,0.0,5.56,0.0,0.0,4.68,0.0,0.0,0.0,3.45,0.0,0.0,0.0,3.24,5.91,0.0,1.44,4.75,0.0,1.84,4.03,1.06,3.21,2.21,2.38,0.37,3.51,50.190000000000005
93,599,Tomáš Souček,WHU,MID,7.7,0.0,3.2,0.0,0.0,3.09,0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,3.31,3.06,0.0,0.0,0.0,3.38,0.0,0.0,0.0,2.01,2.78,3.3,0.0,3.01,0.0,3.25,2.82,0.78,2.92,2.84,3.48,0.27,2.41,48.92
94,2038,Nicolas Jackson,CHE,FOR,8.2,0.0,4.65,0.0,0.0,0.0,3.6,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,3.4,0.0,0.0,1.55,0.0,3.85,0.0,3.51,3.53,0.0,3.78,3.07,1.26,2.95,3.9,3.47,3.64,3.98,56.13
95,1439,Manuel Akanji,MCI,DEF,9.2,0.0,0.0,2.17,5.15,0.0,0.0,3.52,0.0,0.0,4.59,0.0,3.62,0.0,0.0,0.0,4.18,0.0,0.0,2.32,0.0,0.0,0.0,0.16,3.02,0.0,3.03,4.46,0.0,5.24,2.85,0.61,4.72,5.16,4.08,2.42,5.42,66.72
96,71,Jason Steele,BHA,GK,7.0,1.9,0.0,0.0,2.67,0.0,0.0,0.0,3.89,0.0,0.0,0.0,3.54,0.0,0.0,3.16,0.0,0.0,0.0,3.69,0.0,0.0,0.0,0.13,2.47,2.95,0.0,2.78,0.0,3.55,2.97,0.5,3.17,3.11,2.7,1.99,3.1,48.27000000000001
97,2351,Jeremy Doku,MCI,MID,8.5,0.0,0.0,3.42,3.77,0.0,0.0,3.26,0.0,0.0,3.44,0.0,3.13,0.0,0.0,0.0,3.2,0.0,0.0,2.8,0.0,0.0,0.0,0.15,2.88,0.0,2.98,3.1,0.0,3.8,3.26,0.58,3.37,3.73,3.29,2.33,3.77,56.259999999999984
98,469,Fabian Schär,NEW,DEF,8.7,6.64,0.0,0.0,4.54,0.0,0.0,5.07,0.0,0.0,0.0,0.0,1.77,0.0,0.0,5.9,0.0,0.0,0.0,2.62,0.0,0.0,0.84,0.0,6.01,0.0,5.52,3.61,0.0,3.51,3.03,0.4,6.55,5.0,3.76,2.83,3.5,71.1
99,1072,Cristian Romero,TOT,DEF,7.9,5.36,0.0,0.0,4.53,0.0,0.0,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07,0.0,0.0,0.0,3.21,0.0,4.72,0.0,0.0,6.67,5.44,0.0,6.0,0.0,3.42,2.9,0.7,3.43,1.86,6.44,2.99,6.07,76.02000000000001
100,1168,Vitaliy Mykolenko,EVE,DEF,7.6,3.26,0.0,0.0,1.42,0.0,0.0,0.0,0.0,4.13,0.0,0.0,2.61,0.0,0.0,4.04,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.13,3.62,0.0,2.46,3.97,0.0,2.79,3.7,2.04,3.09,4.22,4.47,0.41,2.15,51.259999999999984
101,686,Dean Henderson,CRY,GK,6.6,3.88,0.0,0.0,0.0,0.0,4.07,0.0,0.0,4.48,0.0,0.0,5.13,0.0,0.0,3.73,0.0,0.0,0.0,5.19,0.0,0.0,0.78,0.0,4.56,4.36,0.0,3.45,0.0,3.27,4.48,0.39,4.18,4.17,4.66,2.71,4.12,67.61000000000001
102,623,Raúl Jiménez,FUL,FOR,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,1.91,0.0,0.0,0.0,3.5,0.0,3.74,0.0,0.0,3.71,3.48,0.0,3.34,0.0,3.42,1.36,0.0,3.42,3.21,2.67,1.74,3.59,39.88000000000001
103,1269,João Palhinha,FUL,MID,7.9,4.43,0.0,0.0,3.17,0.0,0.0,1.72,0.0,0.0,0.0,0.0,2.62,0.0,0.0,3.24,0.0,0.0,0.0,3.33,0.0,3.52,0.0,0.0,3.62,3.12,0.0,3.94,0.0,4.55,1.81,0.0,4.27,3.46,3.2,2.31,4.35,56.66000000000001
104,1249,Kieffer Moore,BOU,FOR,6.8,0.0,0.0,0.0,0.22,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.38,0.0,0.09,0.45,0.23,0.0,0.07,0.0,0.47,0.39,0.0,0.44,0.05,0.45,0.37,0.25,0.44,0.34,0.45,0.18,0.39,6.16
105,531,Pierre Højbjerg,TOT,MID,8.1,1.57,0.0,0.0,0.55,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.34,0.0,0.36,0.0,0.0,0.46,0.42,0.0,0.48,0.0,0.43,0.42,0.08,0.43,0.42,0.48,0.35,0.46,7.9799999999999995
106,559,Hugo Lloris,TOT,GK,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,16,Martinelli,ARS,MID,10.2,0.0,3.73,0.0,0.0,3.84,0.0,3.77,0.0,0.0,0.0,0.0,3.79,0.0,0.0,0.0,0.0,3.88,0.0,3.96,0.0,0.0,2.27,0.0,2.64,4.61,0.0,3.28,0.0,3.65,3.5,0.76,3.41,4.22,3.29,0.8,4.07,59.47
108,261,Tim Ream,FUL,DEF,7.5,4.91,0.0,0.0,3.07,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.38,0.0,0.0,0.0,0.28,0.0,0.24,0.0,0.0,0.27,0.24,0.0,0.24,0.0,0.23,0.08,0.0,0.25,0.22,0.18,0.11,0.26,11.96
109,828,Carney Chukwuemeka,CHE,MID,6.7,0.0,0.59,0.0,0.0,0.0,0.45,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.48,0.0,0.0,0.25,0.0,0.66,0.0,0.56,0.61,0.0,0.58,0.53,0.21,0.51,0.64,0.59,0.61,0.65,8.73
110,121,Nick Pope,NEW,GK,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,1.11,1.71,0.0,3.85,4.27,0.46,5.9,4.96,4.78,3.25,4.25,34.81
111,70,Solly March,BHA,MID,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,481,Sander Berge,BUR,MID,7.0,2.82,0.0,0.0,2.41,0.0,0.0,2.36,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,2.72,0.0,0.0,2.72,0.0,0.0,2.55,0.0,2.48,2.81,0.0,2.4,0.0,2.56,2.49,0.0,2.38,2.55,2.36,0.0,2.66,40.78
113,3411,Issa Kaboré,LUT,DEF,7.0,1.43,0.0,0.0,3.75,0.0,0.0,0.0,2.41,0.0,0.0,1.13,0.0,0.0,0.0,2.58,0.0,0.0,0.53,2.54,1.29,0.0,2.23,0.0,1.55,1.26,0.0,3.17,0.26,0.0,4.28,0.73,2.75,2.88,2.4,0.75,2.91,40.83
114,115,Dwight McNeil,EVE,MID,7.9,3.85,0.0,0.0,2.72,0.0,0.0,0.0,0.0,3.5,0.0,0.0,3.16,0.0,0.0,3.74,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.16,3.47,0.0,3.12,3.64,0.0,3.2,3.61,2.5,3.37,3.51,3.82,0.51,2.82,53.91
115,1080,Romelu Lukaku,CHE,FOR,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,720,Tosin Adarabioyo,FUL,DEF,7.0,4.91,0.0,0.0,3.97,0.0,0.0,2.6,0.0,0.0,0.0,0.0,2.84,0.0,0.0,2.64,0.0,0.0,0.0,4.06,0.0,2.33,0.0,0.0,4.78,3.89,0.0,2.57,0.0,4.08,0.72,0.0,4.13,3.06,1.57,0.92,4.06,53.13000000000001
117,3364,Simon Adingra,BHA,MID,7.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,3.41,0.0,0.0,0.0,3.46,0.0,0.0,3.14,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.13,2.65,2.83,0.0,2.63,0.0,3.13,3.11,0.47,3.06,2.96,2.77,1.9,3.15,43.4
118,1030,Kristoffer Ajer,BRE,DEF,6.6,0.0,0.0,0.67,0.82,0.0,0.0,0.58,0.0,0.0,0.43,0.0,0.0,0.0,0.51,0.44,0.0,0.0,0.0,0.36,0.0,0.0,0.57,0.0,0.55,0.53,0.0,0.48,0.0,0.68,1.24,0.0,0.51,0.58,0.52,0.02,0.49,9.979999999999999
119,260,Jay Stansfield,FUL,FOR,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1237,David Brooks,BOU,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,404,James Garner,EVE,MID,6.5,3.58,0.0,0.0,2.62,0.0,0.0,0.0,0.0,3.48,0.0,0.0,3.04,0.0,0.0,3.27,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.14,3.14,0.0,2.81,2.94,0.0,2.96,2.8,2.27,2.71,3.08,3.06,0.46,2.59,47.75
122,975,Marc Guéhi,CRY,DEF,8.0,2.24,0.0,0.0,0.0,0.0,2.96,0.0,0.0,3.87,0.0,0.0,5.08,0.0,0.0,2.06,0.0,0.0,0.0,4.57,0.0,0.0,0.51,0.0,3.91,3.22,0.0,1.69,0.0,1.45,4.56,0.25,3.16,3.07,3.96,1.78,2.8,51.14
123,1260,Kaoru Mitoma,BHA,MID,8.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,4.26,0.0,0.0,0.0,4.24,0.0,0.0,3.68,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.15,3.13,3.5,0.0,3.27,0.0,3.72,3.75,0.56,3.69,3.56,3.3,2.26,3.82,52.44
124,425,Luke Shaw,MUN,DEF,8.8,0.0,5.48,0.0,0.0,1.95,0.0,0.0,3.87,0.0,0.0,0.0,3.79,0.0,0.0,0.0,0.81,0.0,0.0,4.22,0.0,0.0,0.99,0.0,2.71,0.0,1.9,1.93,0.0,2.81,2.65,0.52,4.93,3.28,2.19,3.61,1.81,49.45
125,1326,Aaron Hickey,BRE,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.52,0.0,0.0,0.0,2.33,2.73,0.0,0.0,0.0,1.59,0.0,0.0,3.29,0.0,2.75,2.55,0.0,2.28,0.0,4.09,7.44,0.0,2.65,3.22,2.84,0.12,2.48,41.61
126,1407,Thilo Kehrer,WHU,DEF,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,441,Javier Manquillo,NEW,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,3495,Odisseas Vlachodimos,FOR,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,812,Hugo Bueno,WOL,DEF,7.0,0.0,0.29,0.0,0.36,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.36,0.0,0.0,0.0,0.49,0.0,0.0,0.12,0.0,0.41,0.55,0.0,0.57,0.0,0.57,0.47,0.29,0.7,0.35,0.61,0.19,0.38,7.45
130,3178,Álex Moreno,AVL,DEF,7.9,4.48,0.0,0.0,0.0,3.32,0.0,2.66,0.0,0.0,0.0,0.0,3.49,0.0,0.0,2.95,0.0,0.0,0.0,2.61,0.0,0.0,0.0,1.64,3.39,0.0,1.29,2.81,0.0,1.72,3.15,0.64,2.63,1.91,2.17,0.22,2.52,43.6
131,255,Mario Lemina,WOL,MID,7.0,0.0,3.28,0.0,2.67,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,3.07,0.0,2.56,0.0,0.0,0.0,2.63,0.0,0.0,0.63,0.0,2.55,2.42,0.0,2.6,0.0,2.16,2.27,1.27,2.72,1.91,2.5,0.81,2.31,41.010000000000005
132,1283,Sven Botman,NEW,DEF,8.6,6.04,0.0,0.0,4.5,0.0,0.0,4.83,0.0,0.0,0.0,0.0,1.78,0.0,0.0,5.81,0.0,0.0,0.0,2.66,0.0,0.0,0.83,0.0,5.84,0.0,5.39,3.58,0.0,3.35,3.03,0.4,6.35,4.95,3.66,2.81,3.51,69.32000000000001
133,1234,Jaidon Anthony,BOU,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,104,James Tarkowski,EVE,DEF,7.8,2.49,0.0,0.0,0.76,0.0,0.0,0.0,0.0,3.56,0.0,0.0,1.86,0.0,0.0,3.6,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.09,2.96,0.0,1.76,4.08,0.0,2.01,3.76,1.42,2.92,3.83,4.5,0.29,1.42,43.38
135,707,Andi Zeqiri,BHA,FOR,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1112,Odsonne Édouard,CRY,FOR,7.0,1.83,0.0,0.0,0.0,0.0,1.73,0.0,0.0,1.81,0.0,0.0,2.02,0.0,0.0,1.84,0.0,0.0,0.0,2.16,0.0,0.0,0.38,0.0,1.92,2.02,0.0,1.5,0.0,1.69,2.09,0.19,1.92,1.97,1.95,1.32,1.84,30.18
137,266,Bobby Reid,FUL,MID,6.7,3.46,0.0,0.0,3.35,0.0,0.0,2.35,0.0,0.0,0.0,0.0,1.89,0.0,0.0,1.83,0.0,0.0,0.0,1.58,0.0,1.74,0.0,0.0,1.76,1.68,0.0,1.63,0.0,1.53,0.66,0.0,1.62,1.53,1.34,0.84,1.71,30.500000000000004
138,3400,Admiral Muskwe,LUT,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,59,John McGinn,AVL,MID,7.7,2.95,0.0,0.0,0.0,3.1,0.0,2.74,0.0,0.0,0.0,0.0,3.33,0.0,0.0,2.93,0.0,0.0,0.0,3.27,0.0,0.0,0.0,1.91,3.29,0.0,2.17,2.95,0.0,2.39,3.21,0.71,2.98,2.57,2.76,0.25,2.62,46.12999999999999
140,1285,Brennan Johnson,TOT,MID,8.0,2.86,0.0,0.0,2.15,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,1.12,0.0,1.31,0.0,0.0,1.64,1.21,0.0,1.63,0.0,1.2,1.1,0.23,1.2,1.12,1.57,0.99,1.41,23.56
141,307,Harvey Barnes,NEW,MID,8.3,0.88,0.0,0.0,0.97,0.0,0.0,2.02,0.0,0.0,0.0,0.0,1.53,0.0,0.0,2.81,0.0,0.0,0.0,2.0,0.0,0.0,0.41,0.0,2.7,0.0,2.67,2.2,0.0,2.57,2.05,0.2,2.93,2.21,2.44,1.41,2.03,34.03
142,150,Callum Hudson-Odoi,FOR,MID,7.7,0.0,0.95,0.0,0.54,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.64,0.0,0.0,0.0,0.59,0.0,0.0,0.49,0.0,0.77,0.8,0.0,0.72,0.0,0.73,0.69,0.11,0.62,0.72,0.73,0.1,0.7,11.099999999999998
143,427,Scott McTominay,MUN,MID,6.8,0.0,0.97,0.0,0.0,0.82,0.0,0.0,1.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.77,0.0,0.0,1.3,0.0,0.0,0.28,0.0,1.01,0.0,1.02,1.08,0.0,0.97,0.97,0.11,1.09,0.86,0.86,0.8,0.84,16.0
144,1068,Roméo Lavia,CHE,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.38,0.0,0.0,0.22,0.0,0.47,0.0,0.42,0.45,0.0,0.43,0.39,0.15,0.39,0.43,0.41,0.42,0.43,5.5
145,1315,Ivan Perišić,TOT,DEF,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,1404,Sergio Gómez,MCI,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,802,Jean-Philippe Mateta,CRY,FOR,6.7,3.36,0.0,0.0,0.0,0.0,3.54,0.0,0.0,3.42,0.0,0.0,3.73,0.0,0.0,3.29,0.0,0.0,0.0,3.88,0.0,0.0,0.66,0.0,3.41,3.37,0.0,2.73,0.0,2.88,3.66,0.33,3.36,3.45,3.42,2.32,3.24,54.05000000000001
148,1689,Christopher Nkunku,CHE,FOR,9.4,0.0,3.67,0.0,0.0,0.0,3.32,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,3.87,0.0,0.0,1.77,0.0,4.32,0.0,3.95,3.91,0.0,4.14,3.39,1.38,3.29,4.3,3.75,3.95,4.3,59.44
149,1393,Marcus Tavernier,BOU,MID,7.2,0.0,3.94,0.0,3.25,0.0,0.0,3.02,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,3.32,0.0,0.79,3.99,1.98,0.0,0.75,0.0,3.68,3.53,0.0,3.48,0.4,3.51,2.99,1.9,3.37,2.76,3.39,1.35,3.1,57.199999999999996
150,784,Morgan Gibbs-White,FOR,MID,7.9,0.0,3.76,0.0,3.5,0.0,0.0,3.8,0.0,0.0,0.0,0.0,3.08,0.0,0.0,3.3,0.0,0.0,0.0,3.09,0.0,0.0,2.48,0.0,3.56,3.84,0.0,3.31,0.0,3.85,3.33,0.53,2.92,3.56,3.63,0.5,3.43,55.470000000000006
151,1192,Toti Gomes,WOL,DEF,6.9,0.0,2.15,0.0,3.24,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,4.86,0.0,1.81,0.0,0.0,0.0,3.38,0.0,0.0,0.82,0.0,2.01,4.0,0.0,4.14,0.0,3.42,1.95,1.6,4.23,0.79,3.68,1.02,1.06,45.77000000000002
152,58,Marvelous Nakamba,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,1.96,2.62,0.0,2.25,0.22,1.82,3.59,0.49,1.95,1.92,2.1,0.53,1.96,21.67
153,483,Aaron Ramsdale,ARS,GK,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,0.16,0.0,0.22,0.45,0.0,0.32,0.0,0.33,0.34,0.06,0.28,0.36,0.29,0.07,0.35,8.64
154,1408,Matheus Nunes,MCI,MID,7.6,0.0,0.0,0.73,0.88,0.0,0.0,0.77,0.0,0.0,0.81,0.0,0.8,0.0,0.0,0.0,0.95,0.0,0.0,0.81,0.0,0.0,0.0,0.05,0.92,0.0,0.97,0.96,0.0,1.13,0.99,0.18,1.02,1.08,1.0,0.73,1.08,15.859999999999998
155,1411,Casemiro,MUN,MID,8.1,0.0,2.75,0.0,0.0,2.33,0.0,0.0,2.59,0.0,0.0,0.0,2.64,0.0,0.0,0.0,1.86,0.0,0.0,2.62,0.0,0.0,0.56,0.0,2.24,0.0,2.36,2.47,0.0,2.51,2.49,0.28,2.64,2.32,2.27,1.93,2.25,39.11000000000001
